new_num_id,concept_id,brand_name,ingredient_num,ingredient,ingredient_1,atc code,atc_level
223820,40227914,Poly D,2,phenylpropanolamine,,R01BA01,5th level
223821,40227914,Poly D,3,phenyltoloxamine,,R06XX00,2nd level
211031,40170329,Poly Hist CB,2,guaifenesin,,R05CA03,5th level
211030,40170329,Poly Hist CB,1,carbetapentane,pentoxyverine,R05DB05,5th level
211241,40170666,Poly Hist DHC,2,phenylephrine,,C01CA06,5th level
211240,40170666,Poly Hist DHC,1,dihydrocodeine,,N02AA08,5th level
211242,40170666,Poly Hist DHC,3,pyrilamine,mepyramine,R06AC01,5th level
172349,40136038,Poly Hist HC,2,phenylephrine,,C01CA06,5th level
172348,40136038,Poly Hist HC,1,hydrocodone,,R05DA03,5th level
172350,40136038,Poly Hist HC,3,pyrilamine,mepyramine,R06AC01,5th level
224765,40228881,Poly Hist NC,2,pseudoephedrine,,R01BA02,5th level
224764,40228881,Poly Hist NC,1,codeine,,R05DA04,5th level
224766,40228881,Poly Hist NC,3,triprolidine,,R06AX07,5th level
162815,40128620,Poly Hist PD,2,phenylephrine,,C01CA06,5th level
162814,40128620,Poly Hist PD,1,chlorpheniramine,chlorphenamine,R06AB04,5th level
162816,40128620,Poly Hist PD,3,pyrilamine,mepyramine,R06AC01,5th level
223840,40227915,Poly Histine D,1,pheniramine,,D04AA16,5th level
223841,40227915,Poly Histine D,2,phenylpropanolamine,,R01BA01,5th level
223842,40227915,Poly Histine D,3,phenyltoloxamine,,R06XX00,2nd level
119302,40073422,Poly Iron,1,polysaccharide iron complex,,B03AX00,3rd level
215231,40183319,Poly Iron 150 Forte,2,polysaccharide iron complex,,B03AX00,3rd level
215232,40183319,Poly Iron 150 Forte,3,vitamin b12,cyanocobalamin,B03BA00,4th level
215230,40183319,Poly Iron 150 Forte,1,folic acid,,B03BB01,5th level
211221,40170664,Poly Tussin EX,3,phenylephrine,,C01CA06,5th level
211219,40170664,Poly Tussin EX,1,dihydrocodeine,,N02AA08,5th level
211220,40170664,Poly Tussin EX,2,guaifenesin,,R05CA03,5th level
85389,40043657,Poly Tussin XP,3,pseudoephedrine,,R01BA02,5th level
85387,40043657,Poly Tussin XP,1,guaifenesin,,R05CA03,5th level
85388,40043657,Poly Tussin XP,2,hydrocodone,,R05DA03,5th level
187363,40147118,Poly-Histine,1,pheniramine,,D04AA16,5th level
187365,40147118,Poly-Histine,3,pyrilamine,mepyramine,R06AC01,5th level
187364,40147118,Poly-Histine,2,phenyltoloxamine,,R06XX00,2nd level
184635,40145453,Poly-Histine CS,3,phenylpropanolamine,,R01BA01,5th level
184634,40145453,Poly-Histine CS,2,codeine,,R05DA04,5th level
184633,40145453,Poly-Histine CS,1,brompheniramine,,R06AB01,5th level
62184,40021732,Poly-Tussin,3,phenylephrine,,C01CA06,5th level
62183,40021732,Poly-Tussin,2,hydrocodone,,R05DA03,5th level
62182,40021732,Poly-Tussin,1,chlorpheniramine,chlorphenamine,R06AB04,5th level
190473,40148425,Poly-Tussin AC,3,phenylephrine,,C01CA06,5th level
190472,40148425,Poly-Tussin AC,2,codeine,,R05DA04,5th level
190471,40148425,Poly-Tussin AC,1,brompheniramine,,R06AB01,5th level
190515,40148438,Poly-Tussin DHC,3,phenylephrine,,C01CA06,5th level
190514,40148438,Poly-Tussin DHC,2,dihydrocodeine,,N02AA08,5th level
190513,40148438,Poly-Tussin DHC,1,brompheniramine,,R06AB01,5th level
4160,1145951,Poly-Vi-Sol,2,cholecalciferol,colecalciferol,A11CC05,5th level
4161,1145951,Poly-Vi-Sol,3,niacin,nicotinic acid,C10AD02,5th level
4159,1145951,Poly-Vi-Sol,1,ascorbic acid,,G01AD03,5th level
4139,1145946,Poly-Vi-Sol with Iron,2,cholecalciferol,colecalciferol,A11CC05,5th level
4140,1145946,Poly-Vi-Sol with Iron,3,ferrous sulfate,,B03AA07,5th level
4138,1145946,Poly-Vi-Sol with Iron,1,ascorbic acid,,G01AD03,5th level
161743,40127488,Polycarb,1,calcium polycarbophil,calcium chloride　,B05XA07,5th level
150697,40104906,Polycillin,1,ampicillin,,J01CA01,5th level
48847,40009677,Polycillin-PRB,1,ampicillin,,J01CA01,5th level
48848,40009677,Polycillin-PRB,2,probenecid,,M04AB01,5th level
207544,40167023,Polycitra,1,citric acid,,A09AB04,5th level
207545,40167023,Polycitra,2,sodium citrate,,B05CB02,5th level
200110,40155930,Polycitra LC,1,citric acid,,A09AB04,5th level
200111,40155930,Polycitra LC,2,potassium citrate,,A12BA02,5th level
200112,40155930,Polycitra LC,3,sodium citrate,,B05CB02,5th level
70477,40029419,Polycitra-K,1,citric acid,,A09AB04,5th level
70478,40029419,Polycitra-K,2,potassium citrate,,A12BA02,5th level
35302,37498852,Polyflex,1,ampicillin,,J01CA01,5th level
38851,40002699,Polygesic,1,acetaminophen,paracetamol,N02BE01,5th level
38852,40002699,Polygesic,2,hydrocodone,,R05DA03,5th level
260737,43014255,Pomalyst,1,pomalidomide,,L04AX06,5th level
79591,40037621,Ponderax,1,fenfluramine,,A08AA02,5th level
79612,40037626,Pondimin,1,fenfluramine,,A08AA02,5th level
125980,40078281,Pondocillin,1,pivampicillin,,J01CA02,5th level
170290,40134023,Ponstan,1,mefenamate,mefenamic　acid,M01AG01,5th level
170164,40134017,Ponstan Dispersible,1,mefenamate,mefenamic　acid,M01AG01,5th level
170269,40134022,Ponstel,1,mefenamate,mefenamic　acid,M01AG01,5th level
157942,40121358,Pontocaine,1,tetracaine,,C05AD02,5th level
97084,40052798,Pork Actrapid,1,"insulin, regular, pork",,A10AX00,3rd level
96160,40052075,Pork Insulatard,1,insulin isophane,,A10AX00,3rd level
96097,40052053,Pork Mixtard 30,1,insulin isophane,,A10AX00,3rd level
27889,35606224,Portrazza,1,necitumumab,,L01XC22,5th level
107332,40063053,Posicor,1,mibefradil,,C08CX01,5th level
12118,1559956,PostDay One-Step,1,levonorgestrel,,G03AC03,5th level
165670,40131010,Potaba,1,4-aminobenzoate,aminobenzoic acid　,D02BA01,5th level
19090,35200216,Poteligeo,1,mogamulizumab,,L01XC25,5th level
240430,40240013,Potiga,1,ezogabine,retigabine,N03AX21　,5th level
63799,40023852,Poxi,1,chlordiazepoxide,,N05BA02,5th level
224218,40228165,Pradaxa,1,dabigatran etexilate,,B01AE07,5th level
281107,46275465,Praluent,1,alirocumab,,C10AX14,5th level
91288,40049041,Pramimil,1,imipramine,,N06AA02,5th level
196603,40153892,PrandiMet,1,metformin,,A10BA02,5th level
196604,40153892,PrandiMet,2,repaglinide,,A10BX02,5th level
145867,40098707,Prandin,1,repaglinide,,A10BX02,5th level
109453,40064719,Pranoxen Continus,1,naproxen,,G02CC02,5th level
244021,40243542,Prascend,1,pergolide,,N04BC02,5th level
126043,40078420,Pravachol,1,pravastatin,,C10AA03,5th level
21295,35602987,Praxbind,1,idarucizumab,,V03AB37,5th level
165776,40131233,Pre Folic,2,folic acid,,B03BB01,5th level
165775,40131233,Pre Folic,1,ascorbic acid,,G01AD03,5th level
155002,40115804,Pre Sed,1,hexobarbital,,N01AF02,5th level
257148,42900357,PreNexa,3,cholecalciferol,colecalciferol,A11CC05,5th level
257146,42900357,PreNexa,1,alpha tocopherol,tocopherol,A11HA03,5th level
257147,42900357,PreNexa,2,ascorbic acid,,G01AD03,5th level
21379,35603038,Precedex,1,dexmedetomidine,,N05CM18,5th level
166846,40131919,Preconceive,1,folic acid,,B03BB01,5th level
39565,40003413,Precose,1,acarbose,,A10BF01,5th level
118987,40073201,Pred-Ject-50,1,prednisolone,,A07EA01,5th level
119008,40073202,Predacort 50,1,prednisolone,,A07EA01,5th level
119029,40073203,Predaject-50,1,prednisolone,,A07EA01,5th level
119050,40073204,Predalone 50,1,prednisolone,,A07EA01,5th level
119407,40073436,Predate-50,1,prednisolone,,A07EA01,5th level
119428,40073437,Predcor,1,prednisolone,,A07EA01,5th level
118903,40073196,Predicort RP,1,prednisolone,,A07EA01,5th level
119449,40073438,Predicort-50,1,prednisolone,,A07EA01,5th level
119806,40073460,Prednesol,1,prednisolone,,A07EA01,5th level
120604,40073809,Prednicen-M,1,prednisone,,A07EA03,5th level
120625,40073810,Prednicot,1,prednisone,,A07EA03,5th level
161071,40127030,Prednisone Intensol,1,prednisone,,A07EA03,5th level
245134,40244451,Prednistab,1,prednisolone,,A07EA01,5th level
153637,40112724,Prednoral,1,prednisolone,,A07EA01,5th level
156535,40119172,Predone,1,prednisone,,A07EA03,5th level
167204,40132252,Prefest,2,norgestimate,,G03AA11,5th level
167203,40132252,Prefest,1,estradiol,,G03CA03,5th level
15563,1594074,Pregnitude,2,inositol,inositol,A11HA07,5th level
15562,1594074,Pregnitude,1,folic acid,,B03BB01,5th level
66109,40026857,Pregnyl,1,chorionic gonadotropin,,G03GA01,5th level
178375,40140615,Prelief,1,calcium glycerophosphate,calcium chloride　,B05XA07,5th level
119764,40073457,Prelone,1,prednisolone,,A07EA01,5th level
146140,40098920,Prelu-2,1,phendimetrazine,,A08XX00,2nd level
194146,40151376,PremaSol,1,alanine,,B05BA10,5th level
194148,40151376,PremaSol,3,aspartate,,B05XB,4th level
194147,40151376,PremaSol,2,arginine,,B05XB00,4th level
25306,35604994,Premarin,1,"estrogens, conjugated (usp)",conjugated estrogens,G03CA57,5th level
80222,40037965,Premarin with Methyltestosterone,2,methyltestosterone,,G03BA02,5th level
80221,40037965,Premarin with Methyltestosterone,1,"estrogens, conjugated (usp)",conjugated estrogens,G03CA57,5th level
199249,40155571,Premesis Rx,1,calcium carbonate,,A02AC01,5th level
199251,40155571,Premesis Rx,3,pyridoxine,,A11HA02,5th level
199250,40155571,Premesis Rx,2,folic acid,,B03BB01,5th level
80159,40037960,Premique,2,medroxyprogesterone,,G03AC06,5th level
80158,40037960,Premique,1,"estrogens, conjugated (usp)",conjugated estrogens,G03CA57,5th level
80180,40037961,Prempro,2,medroxyprogesterone,,G03AC06,5th level
80179,40037961,Prempro,1,"estrogens, conjugated (usp)",conjugated estrogens,G03CA57,5th level
230224,40233281,Premsyn PMS,1,acetaminophen,paracetamol,N02BE01,5th level
230225,40233281,Premsyn PMS,2,pamabrom,combinations of xanthines　,R03DA20　,5th level
230226,40233281,Premsyn PMS,3,pyrilamine,mepyramine,R06AC01,5th level
192741,40150388,Prenatal R...,3,calcium carbonate,,A02AC01,5th level
192740,40150388,Prenatal R...,2,biotin,,A11HA05,5th level
192739,40150388,Prenatal R...,1,ascorbic acid,,G01AD03,5th level
256455,42874126,Prenexa Premier,3,cholecalciferol,colecalciferol,A11CC05,5th level
256453,42874126,Prenexa Premier,1,alpha tocopherol,tocopherol,A11HA03,5th level
256454,42874126,Prenexa Premier,2,ascorbic acid,,G01AD03,5th level
72766,40031993,Prepadine,1,dothiepin,dosulepin,N06AA16,5th level
14051,1593256,Prepopik,2,magnesium oxide,,A02AA02,5th level
14052,1593256,Prepopik,3,picosulfurate,sodium　picosulfate,A06AB08,5th level
14050,1593256,Prepopik,1,citric acid,,A09AB04,5th level
69931,40029058,Prepulsid,1,cisapride,,A03FA02,5th level
69994,40029062,Prepulsid Quicklet,1,cisapride,,A03FA02,5th level
210066,40169431,PreserVision,3,cuprous oxide,,A12XX00,2nd level
210065,40169431,PreserVision,2,beta carotene,betacarotene,D02BB01,5th level
210064,40169431,PreserVision,1,ascorbic acid,,G01AD03,5th level
210129,40169443,PreserVision with Lutein,3,lutein,vitamin a,A11CA00,4th level
210128,40169443,PreserVision with Lutein,2,cuprous oxide,,A12XX00,2nd level
210127,40169443,PreserVision with Lutein,1,ascorbic acid,,G01AD03,5th level
145069,40097539,Preservex,1,aceclofenac,,M01AB16,5th level
240915,40240459,Preservision 2,3,docosahexaenoate,,C10AX06,5th level
240913,40240459,Preservision 2,1,ascorbic acid,,G01AD03,5th level
240914,40240459,Preservision 2,2,copper gluconate,,V03AB20,5th level
277705,45892984,Prestalia,1,amlodipine,,C08CA01,5th level
277706,45892984,Prestalia,2,perindopril,,C09AA04,5th level
102607,40058169,Prevacid,1,lansoprazole,,A02BC03,5th level
29695,36249634,Prevalite,1,cholestyramine resin,colestyramine　,C10AC01,5th level
81713,40039771,Preven EC,2,levonorgestrel,,G03AC03,5th level
81712,40039771,Preven EC,1,ethinyl estradiol,ethinylestradiol,G03CA01,5th level
3571,964200,Preventeza,1,levonorgestrel,,G03AC03,5th level
1219,792936,Prevymis,1,letermovir,,J05AX18,5th level
277685,45892977,Prezcobix,2,darunavir,,J05AE10,5th level
277684,45892977,Prezcobix,1,cobicistat,,V03AX03,5th level
170752,40134455,Prezista,1,darunavir,,J05AE10,5th level
155758,40117314,Pri-Andriol,1,nandrolone,,A14AB01,5th level
119470,40073439,Pri-Cortin 50,1,prednisolone,,A07EA01,5th level
24487,35604559,Prialt,1,ziconotide,,N02BG08,5th level
219766,40222966,Pributazone,1,phenylbutazone,,M01AA01,5th level
153574,40112721,Pricortin,1,prednisolone,,A07EA01,5th level
146350,40099046,Priftin,1,rifapentine,,J04AB05,5th level
17536,1718264,Prilosec,1,omeprazole,omeprazole,A02BC01,5th level
144649,40097027,Primabalt,1,vitamin b12,cyanocobalamin,B03BA00,4th level
194084,40151317,Primalev,2,oxycodone,,N02AA05,5th level
194083,40151317,Primalev,1,acetaminophen,paracetamol,N02BE01,5th level
78793,40037055,Primatene,1,ephedrine,,C01CA26,5th level
78794,40037055,Primatene,2,guaifenesin,,R05CA03,5th level
78751,40037050,Primatene Dual Action,1,ephedrine,,C01CA26,5th level
78753,40037050,Primatene Dual Action,3,theophylline,,R03DA04,5th level
78752,40037050,Primatene Dual Action,2,guaifenesin,,R05CA03,5th level
23626,35604061,Primaxin,1,cilastatin,,J01DH51,5th level
156640,40119583,Primazine,1,promazine,,N05AA03,5th level
80725,40038682,Primestrin,1,estrone,,G03CA07,5th level
272036,44818051,Primlev,2,oxycodone,,N02AA05,5th level
272035,44818051,Primlev,1,acetaminophen,paracetamol,N02BE01,5th level
215147,40182611,Primor,2,sulfadimethoxine,,J01ED01,5th level
134359,40086580,Primoteston Depot,1,testosterone,,G03BA03,5th level
105358,40061748,Primperan,1,metoclopramide,,A03FA01,5th level
120898,40074241,Primsol,1,trimethoprim,,J01EA01,5th level
47209,40008558,Principen,1,ampicillin,,J01CA01,5th level
36919,40000501,Prinivil,1,lisinopril,,C09AA03,5th level
154687,40115015,Prinize,1,hydrochlorothiazide,,C03AA03,5th level
154688,40115015,Prinize,2,lisinopril,,C09AA03,5th level
87634,40044819,Prinzide,1,hydrochlorothiazide,,C03AA03,5th level
87635,40044819,Prinzide,2,lisinopril,,C09AA03,5th level
136942,40089098,Priscoline Hydrochloride,1,tolazoline,,C04AB02,5th level
191647,40149335,Pristiq,1,desvenlafaxine,,N06AX23,5th level
261304,43525628,Privermectin,1,ivermectin,,D11AX22,5th level
216364,40220571,Privigen,1,immunoglobulin g,,J06BA02,5th level
213466,40174413,Pro Pet De Wormer,1,piperazine,,P02CB01,5th level
155086,40116086,Pro Vent Plus,1,lidocaine,,C01BB01,5th level
176863,40139646,Pro-Fast,1,phentermine,,A08AA01,5th level
247843,42705157,Pro-Pen-G,1,penicillin g,,J01CE00,4th level
209161,40168359,Pro-Symbioflor,1,enterococcus faecalis,,A07FA00,5th level
137992,40090160,Pro-Vent,1,theophylline,,R03DA04,5th level
261745,43526338,Pro-Wormer 2,1,pyrantel,,P02CC01,5th level
202252,40158443,ProCentra,1,dextroamphetamine,dexamfetamine　,N06BA02,5th level
231610,40233923,ProDenRx,1,stannous fluoride,,A01AA04,5th level
84169,40041718,ProSom,1,estazolam,,N05CD04,5th level
213613,40174832,ProZinc,1,"insulin, protamine zinc, human",,A10AX00,3rd level
108781,40064234,Proamatine,1,midodrine,,C01CA17,5th level
123082,40076589,Probanthine,1,propantheline,,A03AB05,5th level
124006,40077354,Probeta LA,1,propranolol,,C07AA05,5th level
120961,40074323,Procan,1,procainamide,,C01BA02,5th level
120982,40074324,Procanbid,1,procainamide,,C01BA02,5th level
115039,40069154,Procardia,1,nifedipine,,C08CA05,5th level
204646,40162628,Procet,1,acetaminophen,paracetamol,N02BE01,5th level
204647,40162628,Procet,2,hydrocodone,,R05DA03,5th level
179509,40141536,Procof,1,guaiacolsulfonate,,R05CA09,5th level
179510,40141536,Procof,2,hydrocodone,,R05DA03,5th level
179301,40141519,Procof D,3,pseudoephedrine,,R01BA02,5th level
179299,40141519,Procof D,1,guaiacolsulfonate,,R05CA09,5th level
179300,40141519,Procof D,2,hydrocodone,,R05DA03,5th level
26587,35605566,Procrit,1,epoetin alfa,erythropoietin　,B03XA01,5th level
263110,43527109,Procysbi,1,cysteamine,,A16AA04,5th level
35827,37499242,Procysbi,1,cysteamine,,A16AA04　,5th level
115858,40069859,Prodium,1,phenazopyridine,,G04BX06,5th level
199545,40155710,Prodrin,3,isometheptene,,A03AX10,5th level
199543,40155710,Prodrin,1,acetaminophen,paracetamol,N02BE01,5th level
199544,40155710,Prodrin,2,caffeine,,N06BC01,5th level
95131,40051626,Prodrox,1,17-alpha-hydroxyprogesterone,,G03DA03,5th level
155590,40116893,Prodroxy,1,medroxyprogesterone,,G03AC06,5th level
66130,40026858,Profasi,1,chorionic gonadotropin,,G03GA01,5th level
484,792557,Profeno,1,fenoprofen,,M01AE04,5th level
255781,42873896,Proferrin,1,fe heme polypeptide,,B03AX00,3rd level
20896,35602789,Profilnine,1,factor ix complex,coagulation　factor ix,B02BD04,5th level
90364,40048562,Proflex,1,ibuprofen,,C01EB16,5th level
80389,40038018,Progesic,1,fenoprofen,,M01AE04,5th level
122011,40075411,Progest,1,progesterone,,G03DA04,5th level
78037,40036206,Proglycem,1,diazoxide,,C02DA01,5th level
18922,35200099,Prograf,1,tacrolimus,tacrolimus,D11AH01,5th level
79465,40037557,Progynova,1,estradiol,,G03CA03,5th level
8863,1361214,Proheart,1,moxidectin,,P02CX03,5th level
272665,45774585,Proheart 6,1,moxidectin,,P02CX03,5th level
76358,40034291,Prohibit,2,haemophilus capsular oligosaccharide,,J07AG01,5th level
237869,40238092,Prohist CD,2,phenylephrine,,C01CA06,5th level
237868,40238092,Prohist CD,1,chlophedianol,clofedanol,R05DB10,5th level
237870,40238092,Prohist CD,3,triprolidine,,R06AX07,5th level
236524,40237015,Prohist CF,1,chlophedianol,clofedanol,R05DB10,5th level
236525,40237015,Prohist CF,2,triprolidine,,R06AX07,5th level
236314,40236892,Prohist LQ,1,phenylephrine,,C01CA06,5th level
236315,40236892,Prohist LQ,2,triprolidine,,R06AX07,5th level
63925,40023983,Prohist-8,1,chlorpheniramine,chlorphenamine,R06AB04,5th level
33097,37497363,Proin,1,phenylpropanolamine,,R01BA01,5th level
27784,35606170,Projel-20,1,benzocaine,,C05AD03,5th level
282703,46276124,Prolastin,1,alpha 1-antitrypsin,alpha-1 antitrypsin,B02AB02,5th level
35198,37498798,Prolate,2,oxycodone,,N02AA05,5th level
35197,37498798,Prolate,1,acetaminophen,paracetamol,N02BE01,5th level
21442,35603081,Proleukin,1,aldesleukin,,L03AC01,5th level
179530,40141537,Prolex DH,1,guaiacolsulfonate,,R05CA09,5th level
179531,40141537,Prolex DH,2,hydrocodone,,R05DA03,5th level
178985,40140981,Prolex DM,2,guaiacolsulfonate,,R05CA09,5th level
178984,40140981,Prolex DM,1,dextromethorphan,,R05DA09,5th level
230078,40233187,Prolex DMX,2,guaiacolsulfonate,,R05CA09,5th level
230077,40233187,Prolex DMX,1,dextromethorphan,,R05DA09,5th level
219178,40222450,Prolia,1,denosumab,,M05BX04,5th level
79024,40037339,Prolixin,1,fluphenazine,,N05AB02,5th level
135871,40087948,Proloprim,1,trimethoprim,,J01EA01,5th level
40552,40004040,Promacet,1,acetaminophen,paracetamol,N02BE01,5th level
40553,40004040,Promacet,2,butalbital,combinations of barbiturates,N05CB01,5th level
122746,40076204,Promacot,1,promethazine,,D04AA10,5th level
18208,1718649,Promacta,1,eltrombopag,eltrombopag,B02BX05,5th level
259540,43012783,Promectin,1,ivermectin,,D11AX22,5th level
122032,40075414,Prometrium,1,progesterone,,G03DA04,5th level
40573,40004041,Prominol,1,acetaminophen,paracetamol,N02BE01,5th level
40574,40004041,Prominol,2,butalbital,combinations of barbiturates,N05CB01,5th level
122809,40076220,Promit,1,dextran,,B05AA05,5th level
237973,40238219,Promolaxin,1,docusate,docusate　sodium,A06AA02,5th level
91414,40049477,Prondol,1,iprindole,,N06AA13,5th level
121003,40074328,Pronestyl,1,procainamide,,C01BA02,5th level
157102,40119906,Pronol,1,propranolol,,C07AA05,5th level
229384,40232297,Pronto Plus Pinworm,1,pyrantel,,P02CC01,5th level
200174,40155944,Propacet,2,propoxyphene,dextropropoxyphene,N02AC04,5th level
200173,40155944,Propacet,1,acetaminophen,paracetamol,N02BE01,5th level
121528,40074870,Propagest,1,phenylpropanolamine,,R01BA01,5th level
121255,40074849,Propan,1,phenylpropanolamine,,R01BA01,5th level
124237,40077373,Propanix,1,propranolol,,C07AA05,5th level
124027,40077355,Propanix LA,1,propranolol,,C07AA05,5th level
124048,40077357,Propatard LA,1,propranolol,,C07AA05,5th level
85933,40043932,Propatuss Expectorant,1,guaifenesin,,R05CA03,5th level
85934,40043932,Propatuss Expectorant,2,hydrocodone,,R05DA03,5th level
81817,40039833,Propecia,1,finasteride,,D11AX10,5th level
18691,35200013,PropoThesia,1,propofol,,N01AX10,5th level
244063,40243607,Propoflo,1,propofol,,N01AX10,5th level
18376,1718827,Propovan,1,propofol,,N01AX10,5th level
3991,1145813,Propoven,1,propofol,,N01AX10,5th level
51955,40012258,Propoxyphene Compound 65,1,aspirin,acetylsalicylic acid,B01AC06,5th level
51957,40012258,Propoxyphene Compound 65,3,propoxyphene,dextropropoxyphene,N02AC04,5th level
51956,40012258,Propoxyphene Compound 65,2,caffeine,,N06BC01,5th level
254269,42800854,Proprinal,1,ibuprofen,,C01EB16,5th level
69952,40029059,Propulsid,1,cisapride,,A03FA02,5th level
162919,40128754,Proquin,1,ciprofloxacin,,J01MA02,5th level
109663,40064736,Prosaid,1,naproxen,,G02CC02,5th level
81838,40039834,Proscar,1,finasteride,,D11AX10,5th level
229048,40231953,Prosed,1,atropine,,A03BA01,5th level
229050,40231953,Prosed,3,hyoscyamine,,A03BA03,5th level
229049,40231953,Prosed,2,benzoate,sodium benzoate,A16AX11,5th level
250364,42706230,Prosed DS,2,hyoscyamine,,A03BA03,5th level
250363,42706230,Prosed DS,1,benzoate,sodium benzoate,A16AX11,5th level
250365,42706230,Prosed DS,3,methenamine,,J01XX05,5th level
194377,40151393,Prosol,1,alanine,,B05BA10,5th level
194379,40151393,Prosol,3,aspartate,,B05XB,4th level
194378,40151393,Prosol,2,arginine,,B05XB00,4th level
263845,43532330,Prostamate,1,dinoprost,,G02AD01,5th level
118189,40072349,Prostigmin,1,neostigmine,,N07AA01,5th level
118357,40072665,Prostigmin Bromide,1,neostigmine,,N07AA01,5th level
72325,40031499,Prostin E2,1,dinoprostone,,G02AD02,5th level
22240,35603361,Prostin VR,1,alprostadil,,C01EA01,5th level
179551,40141538,Protex,1,guaiacolsulfonate,,R05CA09,5th level
179552,40141538,Protex,2,hydrocodone,,R05DA03,5th level
179322,40141520,Protex D,3,pseudoephedrine,,R01BA02,5th level
179320,40141520,Protex D,1,guaiacolsulfonate,,R05CA09,5th level
179321,40141520,Protex D,2,hydrocodone,,R05DA03,5th level
72787,40031994,Prothiaden,1,dothiepin,dosulepin,N06AA16,5th level
47482,40008662,Protilase,1,amylase,,A09AA02,5th level
145426,40098065,Protium brand of pantoprazole sodium,1,pantoprazole,,A02BC02,5th level
24046,35604332,Protonix,1,pantoprazole,,A02BC02,5th level
283396,46276349,Protopam,1,pralidoxime,,V03AB04,5th level
106555,40062629,Protostat,1,metronidazole,,A01AB17,5th level
148198,40101204,Protropin,1,somatrem,,H01AC02,5th level
179572,40141539,Protuss,1,guaiacolsulfonate,,R05CA09,5th level
179573,40141539,Protuss,2,hydrocodone,,R05DA03,5th level
179343,40141521,Protuss D,3,pseudoephedrine,,R01BA02,5th level
179341,40141521,Protuss D,1,guaiacolsulfonate,,R05CA09,5th level
179342,40141521,Protuss D,2,hydrocodone,,R05DA03,5th level
24508,35604596,Provayblue,1,methylene blue,methylthioninium chloride　,V03AB17,5th level
23605,35604049,Provenge,1,sipuleucel-t,,L03AX17,5th level
45025,40007000,Proventil,1,albuterol,salbutamol,R03CC02,5th level
111007,40065622,Provera,1,medroxyprogesterone,,G03AC06,5th level
101473,40056744,Provigil,1,modafinil,,N06BA07,5th level
169408,40133759,Provisc,1,hyaluronate,hyaluronic　acid,S01KA01,5th level
84631,40042620,Prozac,1,fluoxetine,,N06AB03,5th level
124552,40077851,Prulet,1,phenolphthalein,,A06AB04,5th level
189843,40148001,Pseudatex HC,3,pseudoephedrine,,R01BA02,5th level
189841,40148001,Pseudatex HC,1,guaifenesin,,R05CA03,5th level
189842,40148001,Pseudatex HC,2,hydrocodone,,R05DA03,5th level
231505,40233834,Pseudo-gest,1,pseudoephedrine,,R01BA02,5th level
201938,40158122,Pseudodine C,2,pseudoephedrine,,R01BA02,5th level
201937,40158122,Pseudodine C,1,codeine,,R05DA04,5th level
201939,40158122,Pseudodine C,3,triprolidine,,R06AX07,5th level
120226,40073596,Pseudofed,1,pseudoephedrine,,R01BA02,5th level
120247,40073598,Pseudoval,1,pseudoephedrine,,R01BA02,5th level
188288,40147454,Pulmari-GP,2,guaifenesin,,R05CA03,5th level
188287,40147454,Pulmari-GP,1,carbetapentane,pentoxyverine,R05DB05,5th level
96055,40052048,Pur-In Isophane,1,insulin isophane,,A10AX00,3rd level
95236,40051690,Pur-In Mix,1,insulin isophane,,A10AX00,3rd level
97000,40052774,Pur-In Neutral,1,"insulin, regular, human",,A10AX00,3rd level
16906,1594555,PureLax,1,polyethylene glycol 3350,macrogol,A06AD15,5th level
80746,40038796,Puregon,1,follitropin beta,,G03GA06,5th level
227704,40230821,Purgasol,1,docusate,docusate　sodium,A06AA02,5th level
227705,40230821,Purgasol,2,sennosides,senna glycosides　,A06AB06,5th level
63568,40023718,Purge,1,castor oil,,A06AB05,5th level
38326,40001922,Purinethol,1,mercaptopurine,,L01BB02,5th level
271636,44817925,Purixan,1,mercaptopurine,,L01BB02,5th level
176550,40139485,Pylera,3,tetracycline,,A01AB13,5th level
176549,40139485,Pylera,2,metronidazole,,A01AB17,5th level
176548,40139485,Pylera,1,bismuth subcitrate,,A02BX05,5th level
131188,40084191,Pylorid,1,ranitidine,,A02BA02,5th level
60691,40021249,Pyopen,1,carbenicillin,,J01CA03,5th level
218737,40221972,Pyregesic,1,acetaminophen,paracetamol,N02BE01,5th level
218738,40221972,Pyregesic,2,codeine,,R05DA04,5th level
229490,40232355,Pyrelle,2,hyoscyamine,,A03BA03,5th level
229491,40232355,Pyrelle,3,phenazopyridine,,G04BX06,5th level
229489,40232355,Pyrelle,1,butabarbital,,N05CB01,5th level
115879,40069861,Pyridium,1,phenazopyridine,,G04BX06,5th level
141647,40093278,Pyridium Plus,2,hyoscyamine,,A03BA03,5th level
141648,40093278,Pyridium Plus,3,phenazopyridine,,G04BX06,5th level
141646,40093278,Pyridium Plus,1,butabarbital,,N05CB01,5th level
214663,40180013,Pyril D,1,phenylephrine,,C01CA06,5th level
214664,40180013,Pyril D,2,pyrilamine,mepyramine,R06AC01,5th level
118588,40073003,Pyril Tann-12,1,phenylephrine,,C01CA06,5th level
118589,40073003,Pyril Tann-12,2,pyrilamine,mepyramine,R06AC01,5th level
156976,40119674,Pyrilafen Tannate 12,1,phenylephrine,,C01CA06,5th level
156977,40119674,Pyrilafen Tannate 12,2,pyrilamine,mepyramine,R06AC01,5th level
182344,40143784,Pyrlex CB,1,carbetapentane,pentoxyverine,R05DB05,5th level
